Year,loc_ID,x,y,e_1_1,e_1_2,e_1_3,e_1_4,e_1_5,e_1_6,e_1_7,e_1_8,e_2_1,e_2_2,e_2_3,e_2_4,e_2_5,e_2_6,e_2_7,e_2_8,e_3_1,e_3_2,e_3_3,e_3_4,e_3_5,e_3_6,e_3_7,e_3_8,e_4_1,e_4_2,e_4_3,e_4_4,e_4_5,e_4_6,e_4_7,e_4_8,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,rs_1_1,rs_1_2,rs_1_3,rs_1_4,rs_1_5,rs_1_6,rs_1_7,rs_1_8,rs_2_1,rs_2_2,rs_2_3,rs_2_4,rs_2_5,rs_2_6,rs_2_7,rs_2_8,rs_3_1,rs_3_2,rs_3_3,rs_3_4,rs_3_5,rs_3_6,rs_3_7,rs_3_8,rs_4_1,rs_4_2,rs_4_3,rs_4_4,rs_4_5,rs_4_6,rs_4_7,rs_4_8,rs_5_1,rs_5_2,rs_5_3,rs_5_4,rs_5_5,rs_5_6,rs_5_7,rs_5_8,yield
2016,265,-84.22158561,40.56084658,61.3,49.4,27.9,0,4.5,53.5,86.8,98.6,58.8,59.8,104.1,31.6,58.4,127.9,89,76.6,18.36,13.31,9.59,1.6,4.7,12.6,15.6,21.4,6.58,2.58,1.6,-7.3,-5.1,2.2,3.5,9.8,16.3,23.7,75.6,75.6,75.6,75.6,73.4,47.6,290.52,290.48,304.22,290.5,304.74,289.12,295.0733334,294.9504762,290.52,290.8,289.52,290.48,290.86,289.9,289.12,290.1714286,0.1029,0.1609,0.4651,0.1101,0.2772,0.4654,0.242966667,0.260652381,0.0937,0.2312,0.1254,0.0876,0.2509,0.1145,0.1501,0.151,0.0966,0.243,0.4681,0.292,0.3239,0.0894,0.269233333,0.2351,87
2017,265,-84.22158561,40.56084658,59.9,43.1,1.1,4.5,33,51.5,92.4,117,58.9,47,66.4,82.5,47,119.3,106.7,136.9,20.2,13.3,1.8,4.2,9.7,9.2,19.3,20.9,8.9,2.4,-5,-3,-1.4,-0.7,7.2,10.2,16.4,18,22.1,75.6,75.6,75.6,75.6,75.6,290.56,290.48,304.46,290.64,304.74,289.76,295.1666666,295.115238,290.56,290.68,289.52,290.48,290.86,289.84,289.76,290.2428572,0.1136,0.1913,0.4651,0.1101,0.2772,0.4654,0.256666667,0.268480952,0.077,0.2041,0.1254,0.0824,0.216,0.1148,0.1355,0.137733333,0.0974,0.2576,0.4673,0.0695,0.1228,0.0977,0.2741,0.096666667,73.8
2018,265,-84.22158561,40.56084658,65.7,40.1,0,0,5.8,42.2,74.3,117.9,78.9,119.6,36.6,40.4,113.3,85.3,100.4,116.4,19.3,10.1,2,0.3,5.6,7,12.2,26.2,8.2,0.8,-6.5,-8.4,-4.1,-2.8,0.8,14.1,27.3,75.6,75.6,75.6,75.6,75.6,75.6,68.6,290.5,290.26,303.84,290.6,305.32,289.4,294.8666666,294.9695238,290.5,290.72,289.52,290.26,290.9,290.08,289.4,290.1971428,0.0978,0.1997,0.4649,0.1034,0.2885,0.4652,0.254133333,0.267661905,0.071,0.1991,0.1254,0.0971,0.2483,0.4658,0.131833333,0.2704,0.0879,0.2459,0.1044,0.4204,0.484,0.1026,0.146066667,0.335666667,83.9
2019,265,-84.22158561,40.56084658,62.4,29,17,0,5,44.6,78.8,100.7,65.3,110.2,87.1,64.4,77.3,79.3,139.1,124.1,18,5.8,5.8,1,4.9,7.6,17,23.4,6.9,-0.5,-2.3,-7.7,-4.7,-3,4.8,11,64.6,75.6,75.6,75.6,75.6,75.6,75.6,75.6,290.38,290.26,304.18,290.6,305.32,289.38,294.94,295.0085714,290.38,290.72,289.52,290.26,290.9,290.08,289.38,290.1771428,0.0656,0.2099,0.4649,0.1003,0.306,0.4652,0.2468,0.265528571,0.071,0.1991,0.1254,0.1137,0.262,0.4658,0.131833333,0.2805,0.1046,0.2598,0.4666,0.0521,0.0887,0.1033,0.277,0.081366667,48.9
2020,265,-84.22158561,40.56084658,76,34.7,25.5,17.2,2.5,64.2,67.1,104,77.6,36.2,57.6,75.6,67.3,100.7,52.8,106,20,7.5,6.7,5.2,3.9,11.9,14.8,21.2,7.8,-1.9,-1.5,-3.2,-5.4,1.2,2.7,9.2,17.2,16.9,45.3,75.6,75.6,75.6,58.7,55.4,290.44,290.64,302.72,291.42,305.5,289.64,294.6,294.9942858,290.44,290.66,289.64,290.64,291.08,290.54,289.64,290.3771428,0.1054,0.2011,0.464,0.0994,0.2869,0.4642,0.256833333,0.268261905,0.0761,0.178,0.1255,0.1137,0.262,0.4658,0.126533333,0.2805,0.1046,0.2598,0.4666,0.1079,0.1732,0.0979,0.277,0.126333333,69.4
2021,265,-84.22158561,40.56084658,70,55.3,13.4,1.4,0,68.1,80.7,108.5,80.1,76.2,34.8,47.2,47.8,65.3,62.1,103.3,17.9,12.8,4.8,3.1,-1.3,12.4,16.8,21.4,5.8,3.2,-3.1,-5.3,-10.6,1.7,4.7,9.4,18.1,35.2,42.9,47.5,47.5,75.6,54,43.6,290.44,290.76,302.72,291.42,305.36,289.64,294.64,294.9971428,290.44,290.72,289.66,290.76,291.3,290.54,289.64,290.4371428,0.1054,0.2011,0.464,0.1014,0.2824,0.4643,0.256833333,0.267919048,0.0898,0.2283,0.1255,0.1075,0.2796,0.4642,0.147866667,0.283766667,0.1031,0.2586,0.4666,0.1034,0.1872,0.1056,0.2761,0.132066667,88
2003,266,-83.86784574,38.93410173,57.9,39.3,13.7,0,0,54.3,85.7,92,110.2,83.7,94.9,43,113.7,62.3,79.8,191,17.06,9.75,4.72,-0.63,1.77,13.24,18.23,20.81,7.21,0.56,-2.7,-8.97,-6.82,0.37,6.27,10.61,98.1,119.7,119.7,119.7,119.7,119.7,109.8,119.7,290.84,291.02,302.72,291.64,305.94,290,294.86,295.2885714,290.84,290.72,290.18,291.02,291.66,291.34,290,290.8228572,0.1002,0.2112,0.464,0.1001,0.2975,0.4643,0.258466667,0.27082381,0.0827,0.1821,0.1255,0.1161,0.2921,0.4635,0.1301,0.290566667,0.0944,0.2682,0.4664,0.111,0.1959,0.0979,0.276333333,0.134933333,53.3
2004,266,-83.86784574,38.93410173,66.1,42.1,19.2,0,7.6,53.3,86,108.3,60.9,135.2,70.7,105.8,42,103.8,101.5,208.2,18.41,14.21,5.54,1.8,5.58,12.47,17.31,24.59,5.74,3.49,-2.78,-7.84,-5.12,1.62,5.78,13.14,111.6,119.7,119.7,119.7,119.7,119.7,119.7,119.7,290.84,291.02,302.72,292.5,305.94,290,294.86,295.4114286,290.84,290.7,290.18,291.02,291.26,291.78,290,290.8257142,0.1025,0.2039,0.4641,0.1002,0.3174,0.4647,0.256833333,0.272804762,0.0738,0.212,0.1254,0.1131,0.2883,0.4634,0.137066667,0.288266667,0.0944,0.2682,0.4664,0.0924,0.1613,0.0831,0.276333333,0.112266667,62.4
2005,266,-83.86784574,38.93410173,68.6,41.7,11.7,4.9,23.4,50.7,95.1,96.8,126.9,131.4,82.6,139.5,42.5,102.7,116.8,49.5,19.21,13.21,5.86,4.66,7.03,8.64,18.46,21.12,7.82,3.8,-4.05,-3.75,-3.17,-2.01,5.85,7.86,118.6,119.7,119.7,119.7,119.7,119.7,119.7,69.9,290.94,290.74,302.98,292.92,305.7,289.9,294.8866666,295.4380952,290.94,290.7,290.18,290.74,291.26,292.76,289.9,290.9257142,0.073,0.2073,0.4641,0.1075,0.3094,0.4647,0.248133333,0.267733333,0.0729,0.2399,0.1259,0.1095,0.2786,0.4635,0.146233333,0.283866667,0.1023,0.2543,0.4663,0.0792,0.1663,0.0831,0.2743,0.109533333,54.8
2006,266,-83.86784574,38.93410173,62.2,53.4,1.5,39.4,10.6,53.9,106.9,101.4,64.3,80.4,54.1,103.8,37,104.4,119.5,80.3,18.97,13.81,2.83,9.58,5.64,10.63,20.03,21.43,7.49,1.06,-5.29,-0.43,-4.88,-0.23,7.12,9.61,26.3,49.3,53.2,119.7,119.7,119.7,119.7,94.6,290.5,290.74,303.3,292.06,305.7,289.14,294.8466666,295.1838096,290.5,290.7,290.18,290.74,291.2,291.72,289.14,290.5971428,0.0966,0.2961,0.115,0.1133,0.2848,0.464,0.169233333,0.219861905,0.0729,0.2399,0.1259,0.1054,0.3007,0.464,0.146233333,0.290033333,0.1079,0.2876,0.4661,0.0836,0.1671,0.0977,0.2872,0.116133333,70.5
2007,266,-83.86784574,38.93410173,65.2,42.2,38.2,15.4,0,59.6,93.1,98.3,124.4,51.3,71.8,95.2,63.3,78.6,96.3,34.9,16.91,13.12,9.69,5.58,-0.4,15.27,16.06,25.54,5.37,2.19,-0.98,-3.07,-10.62,3.21,4.53,11.58,119.7,119.7,119.7,119.7,119.7,119.7,118.1,52.9,290.58,290.62,303.5,291.82,306.78,289.16,294.9,295.3371428,290.58,290.7,289.96,290.62,291.2,291.74,289.16,290.5657142,0.0812,0.298,0.0964,0.1072,0.2792,0.4643,0.158533333,0.212119048,0.0747,0.2067,0.1257,0.1023,0.2992,0.464,0.1357,0.2885,0.1069,0.2878,0.4661,0.0633,0.1316,0.0758,0.286933333,0.090233333,44.4
2008,266,-83.86784574,38.93410173,83.2,50.1,26.7,1.5,3.2,51.6,89,117.2,129.2,85.1,139.2,69.9,134.8,215.1,88.8,156.2,22.31,12.33,7.1,3.96,4.56,10.2,17.98,20.88,9.93,1.03,-1.78,-6.25,-5.22,-0.45,5.69,8.77,57,87.7,119.7,119.7,119.7,119.7,117.4,119.7,290.58,291.4,303.5,291.42,305.1,289.16,295.16,295.1885714,290.58,290.96,290.24,291.4,291.14,290.92,289.16,290.6285714,0.0902,0.2481,0.1139,0.1148,0.274,0.4647,0.150733333,0.208061905,0.1068,0.2324,0.1604,0.1236,0.2502,0.4647,0.166533333,0.2795,0.1069,0.2878,0.4661,0.3636,0.4058,0.0514,0.286933333,0.2736,55
2009,266,-83.86784574,38.93410173,43.4,42.1,13.4,0,15.1,70.1,94.6,109,39.3,58.7,121.6,74.4,54.6,49.9,121.4,113.4,19.71,10.7,6.39,0.79,6.6,13.9,17.74,22.57,5.91,-0.24,-4.6,-8.86,-4.52,1.11,5.83,10.91,22.5,36.2,98.6,98.6,119.7,119.7,119.7,118.4,290.52,290.94,303.72,291.42,305.04,289.4,295.06,295.1571428,290.52,290.96,289.96,290.94,291.28,290.92,289.4,290.5685714,0.0701,0.2621,0.0957,0.1093,0.25,0.4645,0.142633333,0.199190476,0.1033,0.2349,0.142,0.1061,0.2682,0.4642,0.160066667,0.2795,0.1091,0.2626,0.1413,0.1027,0.2183,0.0755,0.171,0.132166667,58
2010,266,-83.86784574,38.93410173,64.6,37.2,10.3,0,0,55.7,91.7,113.4,118.9,23.2,86.1,52.7,55.9,81,53.2,173.4,16.39,14.15,4.67,0.54,0.78,12.67,21.09,23.63,5.48,2.99,-3.53,-7.02,-7.61,0.96,7.1,12.59,119.7,104.6,119.7,119.7,119.7,119.7,78.5,119.7,290.52,290.94,303.72,291.18,305.04,289.4,295.06,295.1228572,290.52,290.96,289.96,290.94,291.34,290.66,289.4,290.54,0.1205,0.2436,0.0023,0.1093,0.25,0.4645,0.122133333,0.187476191,0.0852,0.2344,0.1213,0.1061,0.2682,0.4642,0.146966667,0.2795,0.1098,0.2915,0.1346,0.0781,0.2244,0.1006,0.178633333,0.134366667,61
2011,266,-83.86784574,38.93410173,43,50.9,0,0,21.4,58.1,92.1,93.7,38.5,113.2,55.8,50.9,131,130,234.6,168.9,21.35,13.6,0.58,0.54,6.85,11.41,19.43,21.97,6.61,0.55,-6.63,-7.52,-3.85,1.01,6.92,11.6,23,79.6,79.6,79.6,119.7,119.7,119.7,119.7,290.54,290.98,304,291.18,305.1,289.88,295.1733334,295.264762,290.54,290.96,289.94,290.98,291.34,290.66,289.88,290.6142858,0.0985,0.25,0.0023,0.1026,0.2409,0.4645,0.116933333,0.182247619,0.0863,0.255,0.128,0.1061,0.2828,0.4642,0.156433333,0.284366667,0.1092,0.2713,0.4643,0.1147,0.2358,0.1155,0.2816,0.155333333,67
2012,266,-83.86784574,38.93410173,72.9,50.6,31.3,20.3,32.9,79.4,96.4,111.2,100.9,179.3,136.4,104.7,51.3,106.7,84.4,90.5,18.42,14.75,8.46,6.6,7.94,18.36,18.16,25.88,6.12,3.78,-0.42,-3.84,-2.58,5.89,5.14,13.48,119.7,119.7,119.7,119.7,119.7,119.7,103.5,78.3,290.72,290.98,304.2,291.38,305.1,290.5,295.3,295.4542858,290.72,290.78,289.94,290.98,291.5,290.62,290.5,290.72,0.086,0.2404,0.1185,0.0814,0.209,0.465,0.1483,0.192657143,0.0795,0.2548,0.1183,0.0994,0.2786,0.4638,0.150866667,0.2806,0.125,0.2805,0.4638,0.093,0.215,0.046,0.289766667,0.118,52
2013,266,-83.86784574,38.93410173,69.8,40.2,24.5,6.1,5.7,44.7,92.3,114.6,87.2,32.2,134.5,91.8,47.1,106.7,111,111.1,17.49,12.57,8.56,5.08,4.99,7.3,18.42,23.38,6.19,-0.37,0.44,-4.25,-5.11,-2.18,5.52,12.22,97.4,87.8,119.7,119.7,119.7,119.7,119.7,110.6,290.4,291.12,304.3,291.38,305,289.6,295.2733334,295.2961904,290.4,290.9,289.96,291.12,291.5,290.62,289.6,290.5857142,0.0766,0.2623,0.0987,0.0892,0.2386,0.4644,0.145866667,0.19652381,0.082,0.1896,0.1262,0.0883,0.2649,0.4651,0.1326,0.272766667,0.1106,0.2336,0.4643,0.0846,0.2177,0.0389,0.2695,0.113733333,68
2014,266,-83.86784574,38.93410173,63,46.7,21.3,0,0,59.8,100.7,119.3,143.1,64.9,127.8,65.6,81.8,78.7,157.7,113.6,19.18,10.55,6.19,1.16,2.6,9.94,19.23,23.8,7.38,-0.33,-2.6,-10.7,-7.7,-3.14,6.07,11.28,119.7,119.7,119.7,119.7,119.7,119.7,119.7,108.4,290.9,290.86,304.26,291.14,305.2,290.44,295.34,295.4485714,290.9,290.9,289.9,290.86,291.4,290.3,290.44,290.6714286,0.0714,0.2604,0.0875,0.0889,0.2256,0.4644,0.139766667,0.191138095,0.1015,0.2845,0.4651,0.0859,0.247,0.4649,0.2837,0.265933333,0.1048,0.2655,0.4643,0.0846,0.2177,0.1199,0.2782,0.140733333,55.2
2015,266,-83.86784574,38.93410173,66.8,43.3,23.5,0,0,52.5,87.9,103.2,91.6,56.1,79.4,59.3,51.8,156.4,180.1,66,18.28,8.75,6.47,2.81,-0.37,10.64,18.24,25.16,7.26,-1.68,-1.14,-7.05,-11.58,-1.2,6.13,12.55,85.6,95.5,119.7,119.7,119.7,119.7,119.7,79.2,290.9,290.86,304.26,291.14,305.2,290.44,295.34,295.4485714,290.9,290.74,289.9,290.86,291.3,290.3,290.44,290.6342858,0.0816,0.2291,0.1018,0.0926,0.2291,0.4641,0.1375,0.190828571,0.087,0.2407,0.1262,0.0912,0.2519,0.4631,0.1513,0.268733333,0.1153,0.2767,0.4643,0.1065,0.2424,0.1887,0.285433333,0.1792,72
2016,266,-83.86784574,38.93410173,78,52,36.4,1.4,21.8,67.4,99.9,109.8,92.1,85.8,145.7,37.7,94.4,126.8,96.4,116.6,19.5,15.22,12.32,3.6,6.7,15.4,18.5,21.6,7.31,3.78,2.98,-6.6,-3.7,3.8,5.3,10.3,69.1,98.7,119.7,119.7,119.7,119.7,111.4,112.4,290.88,290.94,304.74,291.16,306.74,290.38,295.52,295.7657142,290.88,290.5,290.02,290.94,291.3,290.52,290.38,290.6485714,0.1193,0.2229,0.1801,0.0943,0.2314,0.4636,0.1741,0.212242857,0.0846,0.2413,0.1264,0.0912,0.2519,0.4631,0.150766667,0.268733333,0.108,0.2989,0.4645,0.1131,0.242,0.0831,0.290466667,0.146066667,58.8
2017,266,-83.86784574,38.93410173,65.8,47,15.8,19.8,41.7,66.6,100.5,115.6,58.4,47.8,96.4,101.2,62.6,132.6,107.1,166.9,22.2,15.3,5.3,7,12,12.4,21.3,22.4,9.7,2.5,-3.1,-1.3,-0.1,1.1,8.9,11.2,49.5,48,99.3,119.7,119.7,119.7,119.7,119.7,290.88,290.94,304.74,290.58,306.74,290.38,295.52,295.6828572,290.88,290.42,290.02,290.94,291.56,289.36,290.38,290.5085714,0.0898,0.2676,0.0989,0.0996,0.2405,0.4636,0.1521,0.201728571,0.09,0.243,0.1264,0.0862,0.2457,0.463,0.153133333,0.264966667,0.1089,0.2746,0.4645,0.3037,0.3588,0.108,0.282666667,0.256833333,53.9
2018,266,-83.86784574,38.93410173,70.4,46.9,7,0,25.4,57.3,85.2,118.1,116.1,103,50.4,57.8,181.8,118.5,120.2,127.9,20.7,12.8,5.1,2.9,9.6,9.2,14.8,27.3,8.4,1.7,-4.7,-7.5,-1,-1.3,2.6,15.3,116,119.7,119.7,119.7,119.7,119.7,119.7,119.7,290.88,291.02,305.06,290.48,306.24,290.04,295.6533334,295.624762,290.88,290.42,290.12,291.02,291.56,289.42,290.04,290.4942858,0.0762,0.2836,0.1164,0.1016,0.2466,0.4642,0.158733333,0.206761905,0.0852,0.2438,0.1264,0.0862,0.2457,0.463,0.1518,0.264966667,0.103,0.2507,0.4647,0.193,0.3264,0.1049,0.2728,0.2081,60.8
2019,266,-83.86784574,38.93410173,63.9,37,27.6,2.5,30.7,62,88.6,109.1,86.7,134.9,123.8,109,156.9,105.5,148.8,150.7,19.3,8.7,8.2,4.1,8.8,10.3,19.3,24.8,8.1,0.2,-1.2,-5.4,-1.9,-1.4,6.5,12.3,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,290.88,291.02,305.06,290.48,306.24,290.04,295.6533334,295.624762,290.88,290.32,290.12,291.02,291.5,289.42,290.04,290.4714286,0.0752,0.2829,0.1108,0.099,0.2617,0.4642,0.1563,0.207157143,0.0852,0.2438,0.1264,0.0986,0.2713,0.4637,0.1518,0.277866667,0.1301,0.2885,0.471,0.1478,0.2983,0.0791,0.296533333,0.175066667,70.3
2020,266,-83.86784574,38.93410173,78,41.7,30.5,35.3,23.6,75.1,81.5,97.5,149.7,82.3,143.1,105.1,88.5,150.9,162.7,170.8,21.3,9.2,9,7.2,6.9,14.7,16.2,21.3,8.4,-1.5,-0.4,-2.2,-3.7,2.9,3.6,9,105.9,119.7,119.7,119.7,119.7,119.7,119.7,119.7,291.6,291.12,304.2,290.06,306.84,291.16,295.64,295.8028572,291.6,290.32,290.34,291.12,291.2,289.46,291.16,290.7428572,0.0743,0.2741,0.0829,0.1008,0.2589,0.4642,0.143766667,0.199852381,0.0814,0.2635,0.1263,0.0949,0.2675,0.4637,0.157066667,0.275366667,0.1301,0.2885,0.471,0.0917,0.2538,0.1023,0.296533333,0.149266667,57.1
2021,266,-83.86784574,38.93410173,69.2,55.1,23.4,3.7,0,74.1,91.3,104.4,107,96.7,58,81.7,92.3,112.2,88.5,95.3,19.4,14.5,6.4,4.5,3,14.6,17.7,21.7,6.5,3.5,-2.8,-4.9,-7.6,2.8,5,9.4,87.4,119.7,119.7,119.7,119.7,119.7,112.5,98.6,291.6,290.9,304.2,290.12,305.56,291.16,295.5666666,295.5866666,291.6,290.58,289.88,290.9,291.12,289.46,291.16,290.6714286,0.0773,0.252,0.0835,0.0943,0.2366,0.4639,0.1376,0.192171429,0.0797,0.2617,0.1263,0.0949,0.2675,0.4637,0.1559,0.275366667,0.1198,0.2657,0.463,0.088,0.2375,0.3112,0.282833333,0.212233333,60.7
2003,267,-84.57550629,39.43852087,57.8,37.3,7.2,0,0,50.4,77.2,94.6,84.3,69.1,97.3,42.5,81.2,68.8,53.8,160.7,16.53,9.3,3.99,-1.05,1.3,12.42,18.07,21.16,6.28,0.38,-3.3,-9.5,-7.33,-0.14,5.95,10.42,53.4,81.8,93.2,93.2,93.2,93.2,69.1,93.2,292.28,290.74,305.44,290.12,305.44,291.84,296.1533334,296.0019048,292.28,290.68,289.76,290.74,291.12,289.46,291.84,290.84,0.0757,0.2499,0.0816,0.0966,0.2355,0.4639,0.135733333,0.191276191,0.0732,0.2075,0.1263,0.1017,0.2517,0.4632,0.135666667,0.2722,0.1198,0.2657,0.463,0.0683,0.1815,0.0753,0.282833333,0.108366667,53.9
2004,267,-84.57550629,39.43852087,68.7,40.3,14.1,0,5.4,51,84.7,112.1,70.5,117.8,61.4,121.1,30.3,75.7,79.6,179.1,18.12,13.6,4.89,0.98,5.01,12.05,17.73,24.77,5.31,3.25,-2.88,-8.28,-5.15,1.67,5.82,13.04,91.6,93.2,93.2,93.2,93.2,93.2,84.1,93.2,292.28,290.78,305.44,290.38,305,291.84,296.1666666,295.9838096,292.28,290.84,289.82,290.78,290.96,289.8,291.84,290.9028572,0.0877,0.2357,0.1131,0.1032,0.2345,0.4639,0.1455,0.197657143,0.0961,0.2907,0.4648,0.099,0.3023,0.4627,0.283866667,0.288,0.12,0.2762,0.463,0.0941,0.2493,0.0412,0.2864,0.1282,58.6
2005,267,-84.57550629,39.43852087,68.9,38.5,5.2,1.3,19.6,49.2,96.5,102.3,116.5,111.2,69.2,152.3,44.5,83,100.2,62.7,18.77,12.52,4.91,3.52,6.52,8.3,18.54,21.56,7.03,3.42,-4.59,-4.59,-3.21,-2.19,5.82,8.1,66.2,93.2,93.2,93.2,93.2,93.2,93.2,50.6,291.98,290.78,305.22,290.38,305,291.38,295.9933334,295.8190476,291.98,290.84,289.82,290.78,290.96,289.8,291.38,290.7942858,0.0773,0.2935,0.0914,0.1211,0.2486,0.4667,0.154066667,0.20752381,0.0975,0.2929,0.4643,0.0968,0.2464,0.4627,0.2849,0.268633333,0.1066,0.2756,0.4636,0.0993,0.2621,0.0484,0.281933333,0.1366,71
2006,267,-84.57550629,39.43852087,59.2,50.7,0,34.3,10.1,51.1,104.7,114.2,60.5,104.3,55.4,83.5,43.1,127.2,115.5,118.8,18.73,13.22,1.77,9.03,5.51,10.22,19.92,21.79,7.13,0.91,-5.8,-0.18,-4.77,-0.25,6.96,9.89,18,66.3,66.3,93.2,93.2,93.2,93.2,91.9,291.58,290.68,305.58,290.56,305.02,290.82,295.9466666,295.7409524,291.58,290.78,289.64,290.68,290.88,290.18,290.82,290.6514286,0.0777,0.2885,0.0901,0.1167,0.2461,0.4667,0.1521,0.205414286,0.1013,0.2688,0.4653,0.1031,0.2942,0.4627,0.278466667,0.286666667,0.1066,0.2756,0.4636,0.0993,0.2621,0.1553,0.281933333,0.172233333,55.6
2007,267,-84.57550629,39.43852087,64.1,39.8,35,9.7,0,56.1,91.3,98.6,132.6,65.3,106.6,116.1,73.3,112.2,92.6,45.3,16.55,12.6,8.83,4.93,-1.08,14.74,16.13,26.11,4.84,2.03,-0.99,-3.3,-11.1,3.02,4.42,11.84,93.2,93.2,93.2,93.2,93.2,93.2,89.9,34.3,291.58,290.68,305.58,290.58,305.02,290.82,295.9466666,295.7438096,291.58,290.78,289.64,290.68,290.88,289.78,290.82,290.5942858,0.0704,0.2915,0.0728,0.0963,0.2315,0.1266,0.1449,0.147714286,0.1083,0.2073,0.4653,0.1012,0.2931,0.4619,0.2603,0.2854,0.1019,0.2664,0.4636,0.0887,0.2311,0.1801,0.2773,0.166633333,56.7
2008,267,-84.57550629,39.43852087,82,47.7,17.5,1,1.6,48.1,83.5,121.9,111.6,69.5,132.6,66.8,121.7,208.7,67.4,146.6,22.03,11.75,5.68,3.48,3.69,9.35,18.18,21.32,9.73,0.84,-2.41,-6.5,-5.66,-0.74,5.62,8.9,36.8,55.2,93.2,93.2,93.2,93.2,77.3,93.2,291.66,290.88,304.44,290.44,305.06,291.1,295.66,295.6057142,291.66,290.48,289.82,290.88,291.02,289.82,291.1,290.6828572,0.0706,0.2797,0.0759,0.1099,0.2086,0.0018,0.142066667,0.126938095,0.128,0.2236,0.4685,0.0797,0.286,0.1254,0.273366667,0.1637,0.1042,0.2911,0.4631,0.1007,0.238,0.0894,0.286133333,0.1427,67
2009,267,-84.57550629,39.43852087,45.7,41.2,5.7,0,12.8,71.2,93.2,112.7,42.9,52.7,128.4,53.6,51,43.4,115.2,111.7,19.41,10.33,5.33,-0.12,6.27,13.9,17.59,23.15,5.61,-0.22,-5.24,-9.77,-4.49,1.02,5.78,10.84,17.8,26.7,61.9,61.9,93.2,93.2,93.2,86.7,291.66,290.96,304.44,290.44,305.32,291.1,295.6866666,295.6580952,291.66,290.5,290.28,290.96,291.02,289.82,291.1,290.7628572,0.1045,0.2661,0.4669,0.1053,0.2115,0.1477,0.279166667,0.225880952,0.1244,0.2464,0.4691,0.0999,0.2783,0.1254,0.279966667,0.167866667,0.1042,0.2911,0.4631,0.0969,0.2333,0.0997,0.286133333,0.1433,70
2010,267,-84.57550629,39.43852087,64,36,6.1,0,0,55.2,93.1,115.4,138.1,22.9,83,44,44.6,98.8,56.6,134.2,16.02,13.72,4.01,0.21,0.83,12.7,21.24,24.1,5.18,3.05,-3.84,-7.23,-7.3,1.13,7.46,12.8,93.2,79,93.2,93.2,93.2,93.2,53.9,66,292.28,290.96,303.36,290.42,305.32,291.38,295.5333334,295.607619,292.28,290.46,290.28,290.96,291.22,289.76,291.38,290.9057142,0.1027,0.2032,0.4678,0.0845,0.2196,0.1231,0.2579,0.2084,0.1193,0.2436,0.4691,0.0944,0.2234,0.1257,0.277333333,0.147833333,0.0973,0.2747,0.4633,0.1139,0.2395,0.1241,0.278433333,0.159166667,69
2011,267,-84.57550629,39.43852087,35.6,50.9,0,0,11.4,56.7,88,95.3,34.1,144.8,42.7,45.4,127.6,117.6,218.2,163.2,21.22,13.31,0.15,-0.07,5.78,11.03,18.98,22.53,6.27,0.14,-6.86,-8.08,-4.35,0.76,6.63,11.81,15.1,93.2,93.2,93.2,93.2,93.2,93.2,93.2,292.06,291.18,306.16,290.42,305.72,291.44,296.4666666,296.2066666,292.06,290.46,290.2,291.18,291.22,289.76,291.44,290.9028572,0.0984,0.2204,0.4678,0.0987,0.2135,0.4668,0.2622,0.261114286,0.1193,0.2436,0.4691,0.0722,0.2348,0.1257,0.277333333,0.144233333,0.1157,0.257,0.4639,0.0883,0.2049,0.1379,0.278866667,0.1437,47.5
2012,267,-84.57550629,39.43852087,74.3,48.9,28.1,12.8,32.3,78.5,93,107.9,96.8,174.3,139.4,105.4,42.5,97,72.4,78.7,18.58,14.14,7.57,5.85,7.72,18.08,18.35,26.59,5.81,3.68,-0.6,-4.1,-2.41,5.86,5.17,13.48,93.2,93.2,93.2,93.2,93.2,93.2,69,35.8,292.06,291.18,306.16,290.6,305.72,291.44,296.4666666,296.232381,292.06,290.52,290.2,291.18,290.64,289.94,291.44,290.8542858,0.0997,0.2244,0.4672,0.1077,0.25,0.4667,0.263766667,0.268495238,0.1172,0.2303,0.4689,0.0807,0.2183,0.1257,0.272133333,0.141566667,0.0974,0.2762,0.4639,0.0909,0.1738,0.1477,0.279166667,0.137466667,57.6
2013,267,-84.57550629,39.43852087,69.1,38.2,22.3,3.2,4.4,42.6,89,112.8,90.1,28.5,118.7,89.3,48,90.4,114.3,101.8,17.08,12.09,7.83,4.58,4.49,6.92,18.03,24.05,5.82,-0.44,0.2,-4.7,-5.03,-2.22,5.25,12.5,83.2,72.1,93.2,93.2,93.2,93.2,93.2,77.2,291.92,290.52,306.28,290.72,305.54,291.12,296.24,296.0485714,291.92,290.52,289.22,290.52,290.5,289.96,291.12,290.5371428,0.0955,0.2004,0.467,0.1006,0.2622,0.4666,0.2543,0.2638,0.1021,0.2649,0.4649,0.0807,0.2183,0.1257,0.2773,0.141566667,0.1065,0.281,0.4637,0.0935,0.1975,0.0723,0.283733333,0.1211,61
